@relation 'cleansed_data-weka.filters.unsupervised.attribute.Remove-R10,14,22'

@attribute yearID numeric
@attribute G numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute HR numeric
@attribute RBI numeric
@attribute salary numeric
@attribute weight numeric
@attribute height numeric
@attribute bats {R,L,B}
@attribute AB numeric
@attribute SO numeric
@attribute BB numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute R_avg numeric
@attribute H_avg numeric
@attribute 2B_avg numeric
@attribute 3B_avg numeric
@attribute HR_avg numeric
@attribute salary_avg numeric
@attribute weight_avg numeric
@attribute height_avg numeric
@attribute AB_avg numeric
@attribute SO_avg numeric
@attribute BB_avg numeric
@attribute IBB_avg numeric
@attribute SH_avg numeric
@attribute SF_avg numeric
@attribute GIDP_avg numeric
@attribute G_avg numeric
@attribute RBI_avg numeric
@attribute num_years_in_league numeric
@attribute age numeric

@data
1985,74,0,0,0,0,0,0,660000,180,75,L,1,0,0,0,0,0,0,0,0,0,0,0,660000,180,75,1,0,0,0,0,0,0,74,0,8,31
1985,137,45,108,12,7,12,37,675000,190,75,R,442,79,33,1,1,1,9,45,108,12,7,12,675000,190,75,442,79,33,1,1,1,9,137,37,11,32
1985,145,69,137,28,4,18,68,670000,190,72,R,517,93,45,3,0,3,5,69,137,28,4,18,670000,190,72,517,93,45,3,0,3,5,145,68,10,30
1985,51,0,0,0,0,0,0,575000,185,72,R,0,0,0,0,0,0,0,0,0,0,0,0,575000,185,72,0,0,0,0,0,0,0,51,0,11,37
1985,36,0,0,0,0,0,0,885000,195,75,R,0,0,0,0,0,0,0,0,0,0,0,0,885000,195,75,0,0,0,0,0,0,0,36,0,8,30
1985,140,64,150,27,1,28,98,766667,210,75,R,549,90,41,5,3,5,10,64,150,27,1,28,766667,210,75,549,90,41,5,3,5,10,140,98,8,29
1985,48,0,0,0,0,0,0,100000,170,76,L,0,0,0,0,0,0,0,0,0,0,0,0,100000,170,76,0,0,0,0,0,0,0,48,0,3,27
1985,149,79,156,21,7,13,57,517143,165,72,R,605,71,50,4,11,9,6,79,156,21,7,13,517143,165,72,605,71,50,4,11,9,6,149,57,8,27
1985,152,102,170,29,8,21,73,670000,160,71,L,609,56,80,9,5,5,3,102,170,29,8,21,670000,160,71,609,56,80,9,5,5,3,152,73,8,28
1985,65,20,53,8,0,8,25,416667,185,74,B,189,27,24,2,1,1,9,20,53,8,0,8,416667,185,74,189,27,24,2,1,1,9,65,25,12,34
1985,150,72,145,27,5,16,68,155000,183,72,B,539,63,31,1,4,2,10,72,145,27,5,16,155000,183,72,539,63,31,1,4,2,10,150,68,3,26
1985,60,20,35,8,1,2,14,291667,170,76,R,143,15,16,0,0,0,5,20,45.5,9.5,0.5,1,291667,170,76,167.5,18,15,0.5,1,0,2.5,58.5,18,13,36
1985,57,20,56,11,0,0,22,291667,170,76,R,192,21,14,1,2,0,0,20,45.5,9.5,0.5,1,291667,170,76,167.5,18,15,0.5,1,0,2.5,58.5,18,13,36
1985,141,69,163,34,4,9,79,796383,170,72,L,544,74,43,10,0,3,11,69,163,34,4,9,796383,170,72,544,74,43,10,0,3,11,141,79,15,38
1985,100,51,95,11,0,20,64,60000,205,75,R,350,68,27,6,2,4,12,51,95,11,0,20,60000,205,75,350,68,27,6,2,4,12,100,64,1,24
1985,49,1,2,0,0,0,0,295000,235,77,R,10,3,1,0,0,0,0,1,2,0,0,0,295000,235,77,10,3,1,0,0,0,0,49,0,2,27
1985,54,1,2,0,0,0,1,255000,175,70,L,12,7,0,0,0,0,0,1,2,0,0,0,255000,175,70,12,7,0,0,0,0,0,54,1,4,29
1985,148,84,166,31,6,14,59,325000,175,71,B,578,69,71,6,3,5,10,84,166,31,6,14,325000,175,71,578,69,71,6,3,5,10,148,59,3,27
1985,135,65,124,23,10,6,51,745000,175,70,R,463,72,34,3,1,5,12,65,124,23,10,6,745000,175,70,463,72,34,3,1,5,12,135,51,12,36
1985,38,5,11,1,0,1,5,850000,195,75,L,78,38,2,0,8,0,0,5,11,1,0,1,850000,195,75,78,38,2,0,8,0,0,38,5,9,31
1985,32,6,17,1,0,0,6,825000,185,73,R,68,16,1,0,10,1,4,6,17,1,0,0,825000,185,73,68,16,1,0,10,1,4,32,6,18,41
1985,57,34,55,14,3,2,23,541667,195,74,L,194,23,18,4,4,3,0,34,55,14,3,2,541667,195,74,194,23,18,4,4,3,0,57,23,8,29
1985,107,43,103,18,8,4,32,350000,175,73,L,379,30,12,2,3,2,4,43,103,18,8,4,350000,175,73,379,30,12,2,3,2,4,107,32,10,33
1985,35,2,7,2,0,0,4,1350000,170,74,R,63,21,4,0,14,1,1,2,7,2,0,0,1350000,170,74,63,21,4,0,14,1,1,35,4,19,38
1985,36,7,11,3,0,1,11,360000,210,74,R,72,24,4,0,3,2,2,7,11,3,0,1,360000,210,74,72,24,4,0,3,2,2,36,11,6,30
1985,64,1,0,0,0,0,1,500000,195,73,R,3,2,1,0,1,0,0,1,0,0,0,0,500000,195,73,3,2,1,0,1,0,0,64,1,5,30
1985,44,3,9,1,0,1,4,160000,180,73,L,66,7,3,0,0,0,2,3,9,1,0,1,160000,180,73,66,7,3,0,0,0,2,44,4,7,31
1985,84,26,63,6,1,6,29,675000,160,71,R,251,50,18,4,1,2,2,26,63,6,1,6,675000,160,71,251,50,18,4,1,2,2,84,29,6,27
1985,119,44,93,20,1,7,45,341667,180,72,L,345,26,25,2,0,4,8,44,93,20,1,7,341667,180,72,345,26,25,2,0,4,8,119,45,10,31
1985,160,74,146,28,2,36,88,205000,225,75,R,600,166,52,4,0,5,14,74,146,28,2,36,205000,225,75,600,166,52,4,0,5,14,160,88,4,28
1985,155,108,184,38,5,30,112,1000000,185,72,L,550,49,103,31,0,9,12,108,184,38,5,30,1000000,185,72,550,49,103,31,0,9,12,155,112,12,32
1985,131,32,64,5,1,2,20,250000,160,66,R,314,29,16,0,12,1,8,32,64,5,1,2,250000,160,66,314,29,16,0,12,1,8,131,20,5,28
1985,110,12,32,7,0,0,9,202500,175,69,R,152,15,8,0,4,2,6,12,32,7,0,0,202500,175,69,152,15,8,0,4,2,6,110,9,6,32
1985,112,41,83,19,0,14,70,800000,180,71,R,320,45,44,3,2,2,12,41,83,19,0,14,800000,180,71,320,45,44,3,2,2,12,112,70,17,40
1985,123,45,85,20,1,17,49,155500,196,69,R,383,57,18,2,0,5,17,45,85,20,1,17,155500,196,69,383,57,18,2,0,5,17,123,49,4,25
1985,110,32,80,21,1,4,45,450000,170,70,L,300,28,22,5,2,4,8,32,80,21,1,4,450000,170,70,300,28,22,5,2,4,8,110,45,13,35
1985,63,8,25,3,0,1,3,316667,180,72,R,114,12,8,0,3,0,6,8,25,3,0,1,316667,180,72,114,12,8,0,3,0,6,63,3,9,36
1985,78,18,47,9,2,3,17,175000,175,75,L,206,38,23,2,3,1,4,18,47,9,2,3,175000,175,75,206,38,23,2,3,1,4,78,17,4,28
1985,115,38,90,12,4,10,35,608333,190,72,R,367,67,33,3,4,2,9,38,90,12,4,10,608333,190,72,367,67,33,3,4,2,9,115,35,11,34
1985,60,11,34,8,1,1,9,425000,205,74,R,145,15,17,0,2,0,4,11,34,8,1,1,425000,205,74,145,15,17,0,2,0,4,60,9,9,36
1985,141,87,168,25,21,4,43,843750,190,75,B,605,94,29,3,2,1,6,87,168,25,21,4,843750,190,75,605,94,29,3,2,1,6,141,43,9,30
1985,74,8,29,3,1,0,7,330000,170,71,R,118,5,3,0,8,0,3,8,29,3,1,0,330000,170,71,118,5,3,0,8,0,3,74,7,10,34
1985,129,64,110,19,0,21,66,150000,200,75,L,438,72,54,4,2,2,9,64,110,19,0,21,150000,200,75,438,72,54,4,2,2,9,129,66,3,28
1985,46,0,0,0,0,0,0,120000,161,72,R,4,1,0,0,0,0,0,0,0,0,0,0,120000,161,72,4,1,0,0,0,0,0,46,0,3,27
1985,142,74,137,24,6,6,39,60000,160,72,R,562,113,38,4,13,4,9,74,137,24,6,6,60000,160,72,562,113,38,4,13,4,9,142,39,0,22
1985,137,99,156,22,2,33,87,1270000,176,71,R,487,68,83,14,0,5,13,99,156,22,2,33,1270000,176,71,487,68,83,14,0,5,13,137,87,7,29
1985,37,5,15,1,0,0,4,212000,190,75,R,76,20,4,0,10,0,0,5,15,1,0,0,212000,190,75,76,20,4,0,10,0,0,37,4,2,27
1985,32,5,5,1,0,0,1,705000,185,73,L,38,6,3,0,8,0,1,5,5,1,0,0,705000,185,73,38,6,3,0,8,0,1,32,1,8,31
1985,17,0,2,1,0,0,2,150000,175,73,L,15,2,1,1,0,0,2,0,2,1,0,0,150000,175,73,15,2,1,1,0,0,2,17,2,19,40
1985,147,70,129,26,2,12,50,537500,165,70,L,482,37,33,2,3,8,9,70,129,26,2,12,537500,165,70,482,37,33,2,3,8,9,147,50,8,31
1985,121,20,48,7,1,5,19,140000,185,72,R,213,40,19,4,2,1,3,20,48,7,1,5,140000,185,72,213,40,19,4,2,1,3,121,19,4,25
1985,135,72,152,27,2,28,95,333000,215,77,R,518,137,37,6,2,4,8,72,152,27,2,28,333000,215,77,518,137,37,6,2,4,8,135,95,4,25
1985,64,0,1,0,0,0,0,370000,225,77,R,9,3,0,0,1,0,0,0,1,0,0,0,370000,225,77,9,3,0,0,1,0,0,64,0,4,26
1985,35,1,20,5,0,0,8,750000,195,72,L,79,11,5,0,0,1,3,1,20,5,0,0,750000,195,72,79,11,5,0,0,1,3,35,8,17,39
1985,2,0,0,0,0,0,0,350000,200,73,R,1,0,0,0,0,0,0,0,0,0,0,0,350000,200,73,1,0,0,0,0,0,0,2,0,4,26
1985,34,1,10,0,0,0,7,980000,200,77,L,74,28,2,0,6,1,1,1,10,0,0,0,980000,200,77,74,28,2,0,6,1,1,34,7,16,36
1985,76,19,44,6,1,0,13,450000,175,72,R,169,9,18,1,3,1,2,19,44,6,1,0,450000,175,72,169,9,18,1,3,1,2,76,13,16,37
1985,136,62,136,8,4,1,42,465000,185,71,R,488,43,54,12,3,3,15,62,136,8,4,1,465000,185,71,488,43,54,12,3,3,15,136,42,4,25
1985,141,47,127,26,3,7,53,435000,200,74,L,429,21,77,9,11,3,10,47,127,26,3,7,435000,200,74,429,21,77,9,11,3,10,141,53,5,27
1985,35,7,21,2,0,1,7,1200000,180,71,L,97,9,0,0,5,1,3,7,21,2,0,1,1200000,180,71,97,9,0,0,5,1,3,35,7,5,25
1985,25,4,9,1,0,0,4,643750,190,75,R,50,13,3,0,7,0,1,4,9,1,0,0,643750,190,75,50,13,3,0,7,0,1,25,4,7,29
1985,79,8,27,7,0,3,16,316667,197,73,L,104,27,6,1,0,0,2,8,27,7,0,3,316667,197,73,104,27,6,1,0,0,2,79,16,11,32
1985,53,4,25,4,1,0,9,500000,190,72,R,121,24,7,2,1,2,3,4,25,4,1,0,500000,190,72,121,24,7,2,1,2,3,53,9,13,37
1985,157,71,137,28,4,27,90,425000,205,76,R,567,86,71,7,0,13,12,71,137,28,4,27,425000,205,76,567,86,71,7,0,13,12,157,90,4,25
1985,97,26,56,13,3,10,35,120000,186,73,L,234,30,24,1,0,2,3,26,56,13,3,10,120000,186,73,234,30,24,1,0,2,3,97,35,3,27
1985,70,28,44,8,2,7,25,215000,210,75,R,172,28,21,1,0,2,3,28,44,8,2,7,215000,210,75,172,28,21,1,0,2,3,70,25,4,29
1985,160,71,138,31,0,20,63,415000,180,72,R,560,89,37,3,3,1,15,71,138,31,0,20,415000,180,72,560,89,37,3,3,1,15,160,63,4,27
1985,116,46,125,28,0,3,49,293750,200,74,R,444,23,16,1,3,2,15,46,125,28,0,3,293750,200,74,444,23,16,1,3,2,15,116,49,6,30
1985,158,78,165,31,2,21,93,560000,200,76,L,593,87,67,12,0,4,12,78,165,31,2,21,560000,200,76,593,87,67,12,0,4,12,158,93,4,25
1985,72,16,39,5,0,7,19,145000,212,75,R,164,45,12,0,4,1,2,16,39,5,0,7,145000,212,75,164,45,12,0,4,1,2,72,19,4,27
1985,161,80,199,29,13,4,74,130000,178,68,R,691,87,41,0,5,3,9,80,199,29,13,4,130000,178,68,691,87,41,0,5,3,9,161,74,1,25
1985,120,51,108,20,5,9,41,60000,180,72,L,360,37,18,5,0,3,7,51,108,20,5,9,60000,180,72,360,37,18,5,0,3,7,120,41,1,24
1985,129,57,100,20,0,12,45,728571,185,73,B,388,65,60,3,1,2,8,57,100,20,0,12,728571,185,73,388,65,60,3,1,2,8,129,45,10,33
1985,138,58,113,24,3,10,50,110000,175,72,R,434,70,48,2,7,4,14,58,113,24,3,10,110000,175,72,434,70,48,2,7,4,14,138,50,2,27
1985,154,82,185,39,8,16,99,1176190,165,74,L,631,77,30,3,1,10,24,82,185,39,8,16,1176190,165,74,631,77,30,3,1,10,24,154,99,14,36
1985,143,63,133,15,4,5,44,687500,180,72,L,523,42,33,7,10,4,13,63,133,15,4,5,687500,180,72,523,42,33,7,10,4,13,143,44,9,32
1985,95,41,77,15,0,11,34,215000,180,72,B,299,60,27,0,1,1,5,41,77,15,0,11,215000,180,72,299,60,27,0,1,1,5,95,34,5,27
1985,79,19,47,9,1,2,18,510000,180,73,L,216,19,14,0,1,0,2,19,47,9,1,2,510000,180,73,216,19,14,0,1,0,2,79,18,10,31
1985,140,93,171,28,3,10,48,950000,185,72,R,576,80,54,6,7,4,12,93,171,28,3,10,950000,185,72,576,80,54,6,7,4,12,140,48,7,29
1985,105,35,81,13,4,0,31,365000,180,71,R,349,53,27,0,8,1,12,35,81,13,4,0,365000,180,71,349,53,27,0,8,1,12,105,31,12,32
1985,101,40,99,17,2,10,61,560000,160,74,L,341,51,37,3,4,10,8,40,99,17,2,10,560000,160,74,341,51,37,3,4,10,8,101,61,14,36
1985,88,24,63,11,1,0,21,290000,160,71,R,251,20,26,0,5,0,3,24,63,11,1,0,290000,160,71,251,20,26,0,5,0,3,88,21,8,28
1985,53,18,47,8,0,8,25,100000,200,74,R,194,61,12,1,0,2,5,18,47,8,0,8,100000,200,74,194,61,12,1,0,2,5,53,25,2,27
1985,143,60,144,28,2,12,76,1000000,193,71,B,528,32,57,9,1,5,17,60,144,28,2,12,1000000,193,71,528,32,57,9,1,5,17,143,76,17,36
1985,24,0,0,0,0,0,0,460000,194,75,L,1,1,0,0,0,0,0,0,0,0,0,0,460000,194,75,1,1,0,0,0,0,0,24,0,12,33
1985,122,76,129,26,3,15,68,1000000,165,72,R,466,56,49,3,1,9,8,76,129,26,3,15,1000000,165,72,466,56,49,3,1,9,8,122,68,11,30
1985,156,67,163,34,7,13,100,550000,178,72,R,605,79,34,6,0,8,20,67,163,34,7,13,550000,178,72,605,79,34,6,0,8,20,156,100,5,29
1985,139,65,135,27,2,23,91,1033333,180,75,R,529,92,29,8,1,7,12,65,135,27,2,23,1033333,180,75,529,92,29,8,1,7,12,139,91,9,31
1985,51,10,16,0,2,0,6,175000,160,72,B,84,11,6,0,0,1,4,9,13,0,1.5,0,175000,160,72,65,9.5,5,0,0,0.5,2,39,3.5,11,31
1985,27,8,10,0,1,0,1,175000,160,72,B,46,8,4,0,0,0,0,9,13,0,1.5,0,175000,160,72,65,9.5,5,0,0,0.5,2,39,3.5,11,31
1985,9,0,1,0,0,0,0,350000,165,71,R,6,0,0,0,0,0,0,0,1,0,0,0,350000,165,71,6,0,0,0,0,0,0,9,0,10,34
1985,107,19,75,15,1,2,31,250000,190,73,L,281,12,12,4,2,0,1,19,75,15,1,2,250000,190,73,281,12,12,4,2,0,1,107,31,4,26
1985,29,2,12,4,0,0,6,700000,200,75,R,64,17,0,0,4,0,1,2,12,4,0,0,700000,200,75,64,17,0,0,4,0,1,29,6,6,26
1985,147,75,138,30,6,10,52,375000,185,74,R,519,96,86,0,8,6,11,75,138,30,6,10,375000,185,74,519,96,86,0,8,6,11,147,52,5,29
1985,49,0,0,0,0,0,0,513500,200,77,L,5,4,0,0,0,0,0,0,0,0,0,0,513500,200,77,5,4,0,0,0,0,0,49,0,5,31
1985,42,4,12,2,0,0,1,105000,185,70,R,71,11,7,0,1,0,2,4,12,2,0,0,105000,185,70,71,11,7,0,1,0,2,42,1,7,30
1985,24,1,4,1,0,0,0,375000,195,73,R,36,10,0,0,5,0,2,1,4,1,0,0,375000,195,73,36,10,0,0,5,0,2,24,0,7,28
1985,150,115,184,30,13,11,41,1200000,160,68,B,575,60,81,13,3,3,9,115,184,30,13,11,1200000,160,68,575,60,81,13,3,3,9,150,41,6,26
1985,63,0,2,0,0,0,1,850000,190,72,R,7,4,0,0,2,0,0,0,2,0,0,0,850000,190,72,7,4,0,0,2,0,0,63,1,6,30
1985,42,0,0,0,0,0,0,95000,190,76,R,1,1,0,0,0,0,0,0,0,0,0,0,95000,190,76,1,1,0,0,0,0,0,42,0,6,31
1985,24,4,6,1,0,2,5,375000,185,72,L,31,10,1,0,1,0,1,4,6,1,0,2,375000,185,72,31,10,1,0,1,0,1,24,5,8,31
1985,32,6,14,1,0,1,4,290000,200,74,R,72,24,3,0,11,0,1,6,14,1,0,1,290000,200,74,72,24,3,0,11,0,1,32,4,4,30
1985,155,70,148,36,3,22,81,565000,220,75,R,569,79,38,8,0,5,17,70,148,36,3,22,565000,220,75,569,79,38,8,0,5,17,155,81,5,28
1985,68,24,48,9,4,1,17,650000,175,71,B,193,33,15,1,0,1,2,24,48,9,4,1,650000,175,71,193,33,15,1,0,1,2,68,17,8,32
1985,70,7,24,5,1,1,15,308333,175,71,R,125,18,16,5,1,0,1,7,24,5,1,1,308333,175,71,125,18,16,5,1,0,1,70,15,13,34
1985,142,70,110,24,1,23,91,810000,190,73,R,477,90,52,6,1,10,10,70,110,24,1,23,810000,190,73,477,90,52,6,1,10,10,142,91,15,36
1985,48,8,25,5,1,1,8,477500,180,72,R,109,20,7,0,2,0,2,8,25,5,1,1,477500,180,72,109,20,7,0,2,0,2,48,8,8,29
1985,127,68,120,28,4,10,69,1075000,190,71,L,438,51,41,4,0,8,2,68,120,28,4,10,1075000,190,71,438,51,41,4,0,8,2,127,69,12,35
1985,92,31,79,16,1,13,42,425000,200,74,L,267,21,28,4,0,0,7,31,79,16,1,13,425000,200,74,267,21,28,4,0,0,7,92,42,7,32
1985,143,146,172,28,5,24,72,1470000,180,70,R,547,65,99,1,0,5,8,146,172,28,5,24,1470000,180,70,547,65,99,1,0,5,8,143,72,6,27
1985,159,107,211,48,3,35,145,455000,175,72,L,652,41,56,13,2,15,15,107,211,48,3,35,455000,175,72,652,41,56,13,2,15,15,159,145,3,24
1985,156,70,105,16,2,1,47,100000,175,73,B,481,102,54,1,23,3,7,70,105,16,2,1,100000,175,73,481,102,54,1,23,3,7,156,47,2,25
1985,143,75,137,21,2,5,40,600000,165,71,R,497,39,85,3,5,6,24,75,137,21,2,5,600000,165,71,497,39,85,3,5,6,24,143,40,10,31
1985,59,18,40,5,0,1,15,435000,175,69,R,139,10,9,0,2,2,2,18,40,5,0,1,435000,175,69,139,10,9,0,2,2,2,59,15,7,30
1985,155,105,174,34,6,26,114,1795704,220,78,R,633,96,52,8,0,4,17,105,174,34,6,26,1795704,220,78,633,96,52,8,0,4,17,155,114,12,34
1985,102,27,69,15,0,5,32,550000,190,73,B,309,43,64,2,1,1,11,27,69,15,0,5,550000,190,73,309,43,64,2,1,1,11,102,32,9,29
1985,145,77,142,24,5,1,38,200000,160,69,B,520,72,36,1,14,3,3,77,142,24,5,1,200000,160,69,520,72,36,1,14,3,3,145,38,5,26
1985,3,1,1,1,0,0,1,325000,205,75,R,4,2,0,0,2,0,0,1,1,1,0,0,325000,205,75,4,2,0,0,2,0,0,3,1,5,31
1985,72,13,48,6,4,0,13,525000,155,70,B,195,20,11,2,5,1,3,7.5,25,3.5,2,0,525000,155,70,107,11,6.5,1,3,0.5,1.5,43,7.5,15,40
1985,14,2,2,1,0,0,2,525000,155,70,B,19,2,2,0,1,0,0,7.5,25,3.5,2,0,525000,155,70,107,11,6.5,1,3,0.5,1.5,43,7.5,15,40
1985,149,83,156,17,1,32,100,2028571,205,74,R,555,46,69,16,0,3,18,83,156,17,1,32,2028571,205,74,555,46,69,16,0,3,18,149,100,11,31
1985,42,9,13,4,0,0,0,230000,195,75,R,76,25,4,0,13,0,0,9,13,4,0,0,230000,195,75,76,25,4,0,13,0,0,42,0,2,25
1985,129,57,119,24,1,21,77,1942857,180,73,R,452,87,46,5,0,4,8,57,119,24,1,21,1942857,180,73,452,87,46,5,0,4,8,129,77,16,37
1985,26,5,7,2,1,0,2,100000,175,72,R,39,11,8,0,2,0,2,5,7,2,1,0,100000,175,72,39,11,8,0,2,0,2,26,2,4,28
1985,35,11,21,2,0,1,9,450000,190,74,R,93,15,5,0,9,0,1,11,21,2,0,1,450000,190,74,93,15,5,0,9,0,1,35,9,1,21
1985,34,0,0,0,0,0,0,150000,194,76,L,5,3,0,0,1,0,0,0,0,0,0,0,150000,194,76,5,3,0,0,1,0,0,34,0,4,28
1985,95,26,76,17,0,7,42,260000,185,71,L,271,27,27,1,0,6,12,26,76,17,0,7,260000,185,71,271,27,27,1,0,6,12,95,42,6,28
1985,158,87,183,34,4,10,91,1100000,180,72,L,593,59,77,15,0,10,14,87,183,34,4,10,1100000,180,72,593,59,77,15,0,10,14,158,91,11,32
1985,126,38,94,18,4,11,46,115000,178,71,B,389,78,34,10,1,4,6,38,94,18,4,11,115000,178,71,389,78,34,10,1,4,6,126,46,3,25
1985,90,22,59,12,0,6,36,560000,185,73,R,271,32,13,1,0,5,17,22,59,12,0,6,560000,185,73,271,32,13,1,0,5,17,90,36,11,33
1985,31,1,4,0,0,0,0,330000,230,78,R,52,30,3,0,9,0,1,1,4,0,0,0,330000,230,78,52,30,3,0,9,0,1,31,0,5,29
1985,62,1,3,1,0,0,1,60000,175,73,R,19,7,1,0,2,0,0,1,3,1,0,0,60000,175,73,19,7,1,0,2,0,0,62,1,0,25
1985,54,0,3,0,0,0,0,650000,174,74,R,7,1,0,0,2,0,0,0,3,0,0,0,650000,174,74,7,1,0,0,2,0,0,54,0,6,28
1985,154,41,136,19,1,1,29,125000,165,73,R,529,54,29,12,4,2,14,41,136,19,1,1,125000,165,73,529,54,29,12,4,2,14,154,29,2,27
1985,42,1,0,0,0,0,1,275000,210,74,R,12,7,0,0,0,0,0,1,0,0,0,0,275000,210,74,12,7,0,0,0,0,0,42,1,3,28
1985,54,2,12,3,0,1,8,300000,190,74,L,45,4,10,3,0,0,1,2,12,3,0,1,300000,190,74,45,4,10,3,0,0,1,54,8,22,41
1985,111,78,109,15,4,29,79,516667,190,78,L,393,96,73,13,0,3,9,78,109,15,4,29,516667,190,78,393,96,73,13,0,3,9,111,79,2,23
1985,93,56,93,16,8,6,26,591667,170,70,B,337,52,28,6,1,1,9,56,93,16,8,6,591667,170,70,337,52,28,6,1,1,9,93,26,5,29
1985,111,48,92,15,1,14,52,575000,183,74,R,343,47,50,0,0,3,12,48,92,15,1,14,575000,183,74,343,47,50,0,0,3,12,111,52,17,36
1985,137,48,125,17,1,14,60,350000,195,75,L,424,58,49,6,0,1,14,48,125,17,1,14,350000,195,75,424,58,49,6,0,1,14,137,60,11,35
1985,112,52,95,16,4,4,29,700000,175,71,B,379,37,29,2,5,4,6,52,95,16,4,4,700000,175,71,379,37,29,2,5,4,6,112,29,10,33
1985,154,92,157,34,1,24,82,305000,175,74,L,547,99,50,8,3,2,10,92,157,34,1,24,305000,175,74,547,99,50,8,3,2,10,154,82,5,26
1985,162,75,166,18,7,2,64,610000,160,71,B,614,50,20,1,5,7,6,75,166,18,7,2,610000,160,71,614,50,20,1,5,7,6,162,64,9,28
1985,138,71,109,18,6,13,55,425000,180,71,R,436,63,41,0,10,4,13,71,109,18,6,13,425000,180,71,436,63,41,0,10,4,13,138,55,7,30
1985,85,25,58,8,3,3,31,150000,190,74,R,193,34,18,0,1,1,10,25,58,8,3,3,150000,190,74,193,34,18,0,1,1,10,85,31,8,33
1985,63,0,0,0,0,0,0,262500,200,75,R,0,0,0,0,0,0,0,0,0,0,0,0,262500,200,75,0,0,0,0,0,0,0,63,0,5,30
1985,158,66,141,16,0,30,91,1087500,210,78,R,592,114,62,6,2,8,17,66,141,16,0,30,1087500,210,78,592,114,62,6,2,8,17,158,91,14,37
1985,98,51,111,18,2,13,46,900000,195,74,R,401,27,18,1,4,5,6,51,111,18,2,13,900000,195,74,401,27,18,1,4,5,6,98,46,7,28
1985,152,77,122,21,3,20,59,845833,185,73,L,523,123,84,3,5,4,14,77,122,21,3,20,845833,185,73,523,123,84,3,5,4,14,152,59,7,30
1985,42,23,45,12,2,4,17,220000,175,70,B,161,34,13,0,3,1,1,23,45,12,2,4,220000,175,70,161,34,13,0,3,1,1,42,17,3,26
1985,71,19,28,2,0,1,8,100000,185,74,R,102,17,2,0,0,0,2,19,28,2,0,1,100000,185,74,102,17,2,0,0,0,2,71,8,8,32
1985,91,27,46,7,3,6,21,237000,173,69,R,165,26,22,5,4,3,7,27,46,7,3,6,237000,173,69,165,26,22,5,4,3,7,91,21,5,26
1985,57,1,0,0,0,0,0,250500,200,75,R,4,0,0,0,1,0,0,1,0,0,0,0,250500,200,75,4,0,0,0,1,0,0,57,0,10,32
1985,16,2,5,1,0,0,3,1075000,210,76,L,28,8,1,0,1,1,1,2,5,1,0,0,1075000,210,76,28,8,1,0,1,1,1,16,3,20,41
1985,103,11,39,6,1,0,22,220000,175,71,L,182,20,29,4,1,7,6,11,39,6,1,0,220000,175,71,182,20,29,4,1,7,6,103,22,8,32
1985,33,2,10,1,0,0,4,1109333,185,75,R,81,19,4,0,3,0,0,2,10,1,0,0,1109333,185,75,81,19,4,0,3,0,0,33,4,11,33
1985,26,9,16,5,1,2,16,620000,185,71,R,76,7,6,0,0,0,5,10.5,29,6.5,0.5,2.5,620000,185,71,118.5,12.5,10.5,0,1,1,5.5,38.5,15.5,8,32
1985,51,12,42,8,0,3,15,620000,185,71,R,161,18,15,0,2,2,6,10.5,29,6.5,0.5,2.5,620000,185,71,118.5,12.5,10.5,0,1,1,5.5,38.5,15.5,8,32
1985,93,21,44,5,2,0,14,350000,160,70,L,169,9,32,1,2,2,5,21,44,5,2,0,350000,160,70,169,9,32,1,2,2,5,93,14,12,33
1985,39,1,9,2,0,1,6,140000,203,77,R,65,23,2,0,8,0,1,1,9,2,0,1,140000,203,77,65,23,2,0,8,0,1,39,6,2,24
1985,152,76,150,30,4,13,70,500000,185,77,L,570,99,61,6,2,4,6,76,150,30,4,13,500000,185,77,570,99,61,6,2,4,6,152,70,4,27
1985,38,2,8,0,0,0,3,192500,185,75,B,57,18,1,0,3,0,1,2,8,0,0,0,192500,185,75,57,18,1,0,3,0,1,38,3,2,26
1985,48,17,40,9,0,5,26,60000,190,72,R,158,34,16,2,1,2,6,8.5,20,4.5,0,2.5,60000,190,72,82.5,19,8,1,0.5,1,3,27.5,13,6,30
1985,7,0,0,0,0,0,0,60000,190,72,R,7,4,0,0,0,0,0,8.5,20,4.5,0,2.5,60000,190,72,82.5,19,8,1,0.5,1,3,27.5,13,6,30
1985,19,1,3,0,0,0,4,600000,205,74,R,34,9,1,0,1,1,2,1,3,0,0,0,600000,205,74,34,9,1,0,1,1,2,19,4,18,43
1985,105,22,52,8,1,4,23,820333,175,75,R,218,26,13,2,1,3,4,22,52,8,1,4,820333,175,75,218,26,13,2,1,3,4,105,23,13,36
1985,36,3,8,1,0,0,6,700000,170,72,R,58,21,5,0,7,2,0,3,8,1,0,0,700000,170,72,58,21,5,0,7,2,0,36,6,7,30
1985,41,2,4,1,0,0,0,220000,185,73,L,12,5,1,0,1,0,0,2,4,1,0,0,220000,185,73,12,5,1,0,1,0,0,41,0,4,28
